"","year","carrier_name","Category","Value"
"1465","2010","Envoy Air","Late Arrival",0
"1466","2010","Envoy Air","Cancelled / Diverted",0
"1467","2010","Envoy Air","Carrier Delay",0
"1468","2010","Envoy Air","National Avaiation System Delay",0
"1469","2010","Envoy Air","Weather Delay",0
"1470","2010","Envoy Air","Security Delay",0
"1471","2010","ExpressJet Airlines Inc.","Security Delay",0.0938903128465216
"1472","2010","ExpressJet Airlines Inc.","Carrier Delay",4.57466169103842
"1473","2010","ExpressJet Airlines Inc.","Weather Delay",0.499559828294081
"1474","2010","ExpressJet Airlines Inc.","On Time",77.7693811886973
"1475","2010","ExpressJet Airlines Inc.","Late Arrival",6.75006816818455
"1476","2010","ExpressJet Airlines Inc.","National Avaiation System Delay",7.92697564383227
"1477","2010","ExpressJet Airlines Inc.","Cancelled / Diverted",2.38549692658871
"1478","2010","Frontier Airlines Inc.","Weather Delay",0.210526315789474
"1479","2010","Frontier Airlines Inc.","Security Delay",0
"1480","2010","Frontier Airlines Inc.","On Time",81.4118048947124
"1481","2010","Frontier Airlines Inc.","National Avaiation System Delay",6.20725666739868
"1482","2010","Frontier Airlines Inc.","Cancelled / Diverted",0.633189371202694
"1483","2010","Frontier Airlines Inc.","Late Arrival",7.54651928848547
"1484","2010","Frontier Airlines Inc.","Carrier Delay",3.99078886367518
"1485","2010","Hawaiian Airlines Inc.","Carrier Delay",4.98345873553194
"1486","2010","Hawaiian Airlines Inc.","National Avaiation System Delay",0.0458395541693151
"1487","2010","Hawaiian Airlines Inc.","Weather Delay",0.0287661310588479
"1488","2010","Hawaiian Airlines Inc.","Cancelled / Diverted",0.175907995683602
"1489","2010","Hawaiian Airlines Inc.","Late Arrival",2.27313042321394
"1490","2010","Hawaiian Airlines Inc.","Security Delay",0.01855164156159
"1491","2010","Hawaiian Airlines Inc.","On Time",92.4743898653343
"1492","2010","Independence Air","On Time",0
"1493","2010","Independence Air","Cancelled / Diverted",0
"1494","2010","Independence Air","Carrier Delay",0
"1495","2010","Independence Air","National Avaiation System Delay",0
"1496","2010","Independence Air","Security Delay",0
"1497","2010","Independence Air","Weather Delay",0
"1498","2010","Independence Air","Late Arrival",0
"1499","2010","JetBlue Airways","Cancelled / Diverted",2.29355520915039
"1500","2010","JetBlue Airways","Weather Delay",0.292055958775579
"1501","2010","JetBlue Airways","National Avaiation System Delay",7.66746924550969
"1502","2010","JetBlue Airways","Carrier Delay",7.19034522473862
"1503","2010","JetBlue Airways","On Time",75.6803717346625
"1504","2010","JetBlue Airways","Security Delay",0.0553680113585591
"1505","2010","JetBlue Airways","Late Arrival",6.82094879712462
"1506","2010","Mesa Airlines Inc.","Weather Delay",0.513653292751998
"1507","2010","Mesa Airlines Inc.","Late Arrival",4.8449880716047
"1508","2010","Mesa Airlines Inc.","National Avaiation System Delay",4.08307540919831
"1509","2010","Mesa Airlines Inc.","Carrier Delay",4.99885578941948
"1510","2010","Mesa Airlines Inc.","Cancelled / Diverted",2.17857694530101
"1511","2010","Mesa Airlines Inc.","On Time",83.3248471048612
"1512","2010","Mesa Airlines Inc.","Security Delay",0.0560262710749286
"1513","2010","Northwest Airlines Inc.","On Time",0
"1514","2010","Northwest Airlines Inc.","Cancelled / Diverted",0
"1515","2010","Northwest Airlines Inc.","Security Delay",0
"1516","2010","Northwest Airlines Inc.","Late Arrival",0
"1517","2010","Northwest Airlines Inc.","Weather Delay",0
"1518","2010","Northwest Airlines Inc.","National Avaiation System Delay",0
"1519","2010","Northwest Airlines Inc.","Carrier Delay",0
"1520","2010","Pinnacle Airlines Inc.","National Avaiation System Delay",6.46943343383175
"1521","2010","Pinnacle Airlines Inc.","Security Delay",0.0302566535559603
"1522","2010","Pinnacle Airlines Inc.","Weather Delay",0.585222142299628
"1523","2010","Pinnacle Airlines Inc.","On Time",78.4901516658759
"1524","2010","Pinnacle Airlines Inc.","Cancelled / Diverted",3.21314335562664
"1525","2010","Pinnacle Airlines Inc.","Carrier Delay",5.59078909107605
"1526","2010","Pinnacle Airlines Inc.","Late Arrival",5.62099217948914
"1527","2010","SkyWest Airlines Inc.","On Time",79.0515659917948
"1528","2010","SkyWest Airlines Inc.","Late Arrival",8.6834461825823
"1529","2010","SkyWest Airlines Inc.","Weather Delay",0.33421667055802
"1530","2010","SkyWest Airlines Inc.","Carrier Delay",3.9529451986258
"1531","2010","SkyWest Airlines Inc.","National Avaiation System Delay",5.66246789633434
"1532","2010","SkyWest Airlines Inc.","Cancelled / Diverted",2.2814449151129
"1533","2010","SkyWest Airlines Inc.","Security Delay",0.0339431640038691
"1534","2010","Southwest Airlines Co.","Security Delay",0.0807479321681798
"1535","2010","Southwest Airlines Co.","Carrier Delay",6.00877822509286
"1536","2010","Southwest Airlines Co.","Weather Delay",0.471883623376704
"1537","2010","Southwest Airlines Co.","Late Arrival",9.86720522335963
"1538","2010","Southwest Airlines Co.","National Avaiation System Delay",2.88804050202448
"1539","2010","Southwest Airlines Co.","Cancelled / Diverted",1.22393589254478
"1540","2010","Southwest Airlines Co.","On Time",79.4594335016768
"1541","2010","Spirit Air Lines","On Time",0
"1542","2010","Spirit Air Lines","Late Arrival",0
"1543","2010","Spirit Air Lines","National Avaiation System Delay",0
"1544","2010","Spirit Air Lines","Cancelled / Diverted",0
"1545","2010","Spirit Air Lines","Security Delay",0
"1546","2010","Spirit Air Lines","Carrier Delay",0
"1547","2010","Spirit Air Lines","Weather Delay",0
"1548","2010","United Air Lines Inc.","Cancelled / Diverted",1.6783208630032
"1549","2010","United Air Lines Inc.","Weather Delay",0.315913734657413
"1550","2010","United Air Lines Inc.","National Avaiation System Delay",4.88657780524133
"1551","2010","United Air Lines Inc.","Carrier Delay",3.05396684747917
"1552","2010","United Air Lines Inc.","Late Arrival",4.89727207277582
"1553","2010","United Air Lines Inc.","On Time",85.1603557177459
"1554","2010","United Air Lines Inc.","Security Delay",0.00756672622500226
"1555","2010","US Airways Inc.","Late Arrival",3.85005281127951
"1556","2010","US Airways Inc.","Security Delay",0.0710692441846184
"1557","2010","US Airways Inc.","Weather Delay",0.276637763749355
"1558","2010","US Airways Inc.","On Time",83.027928569674
"1559","2010","US Airways Inc.","Cancelled / Diverted",1.71255925916828
"1560","2010","US Airways Inc.","Carrier Delay",3.90098499177127
"1561","2010","US Airways Inc.","National Avaiation System Delay",7.1607575348186
"1562","2010","Virgin America","On Time",0
"1563","2010","Virgin America","Late Arrival",0
"1564","2010","Virgin America","Cancelled / Diverted",0
"1565","2010","Virgin America","Carrier Delay",0
"1566","2010","Virgin America","National Avaiation System Delay",0
"1567","2010","Virgin America","Weather Delay",0
"1568","2010","Virgin America","Security Delay",0
"1569","2011","AirTran Airways Corporation","On Time",84.4308271311564
"1570","2011","AirTran Airways Corporation","Weather Delay",0.131518317028745
"1571","2011","AirTran Airways Corporation","Late Arrival",5.65473275352529
"1572","2011","AirTran Airways Corporation","Security Delay",0
"1573","2011","AirTran Airways Corporation","Carrier Delay",2.5945002673872
"1574","2011","AirTran Airways Corporation","National Avaiation System Delay",5.82210106030084
"1575","2011","AirTran Airways Corporation","Cancelled / Diverted",1.3662883037197
"1576","2011","Alaska Airlines Inc.","Cancelled / Diverted",0.930938034871909
"1577","2011","Alaska Airlines Inc.","Weather Delay",0.275350319357667
"1578","2011","Alaska Airlines Inc.","National Avaiation System Delay",4.4578225234126
"1579","2011","Alaska Airlines Inc.","Carrier Delay",3.05767919513519
"1580","2011","Alaska Airlines Inc.","Security Delay",0.0497961398772665
"1581","2011","Alaska Airlines Inc.","Late Arrival",3.02374657334094
"1582","2011","Alaska Airlines Inc.","On Time",88.2046393832709
"1583","2011","Aloha Airlines Inc.","On Time",0
"1584","2011","Aloha Airlines Inc.","Late Arrival",0
"1585","2011","Aloha Airlines Inc.","Cancelled / Diverted",0
"1586","2011","Aloha Airlines Inc.","Carrier Delay",0
"1587","2011","Aloha Airlines Inc.","National Avaiation System Delay",0
"1588","2011","Aloha Airlines Inc.","Weather Delay",0
"1589","2011","Aloha Airlines Inc.","Security Delay",0
"1590","2011","American Airlines Inc.","Carrier Delay",6.56580059794232
"1591","2011","American Airlines Inc.","Late Arrival",5.3301485193588
"1592","2011","American Airlines Inc.","On Time",77.7901032927706
"1593","2011","American Airlines Inc.","National Avaiation System Delay",6.41831435265962
"1594","2011","American Airlines Inc.","Cancelled / Diverted",2.88955905005584
"1595","2011","American Airlines Inc.","Security Delay",0.00971238193983786
"1596","2011","American Airlines Inc.","Weather Delay",0.996350656565938
"1597","2011","American Eagle Airlines Inc.","National Avaiation System Delay",6.85066870752246
"1598","2011","American Eagle Airlines Inc.","Security Delay",0.00354992882292304
"1599","2011","American Eagle Airlines Inc.","Weather Delay",1.05568323300117
"1600","2011","American Eagle Airlines Inc.","Cancelled / Diverted",4.1994475409324
"1601","2011","American Eagle Airlines Inc.","Carrier Delay",5.232827135647
"1602","2011","American Eagle Airlines Inc.","Late Arrival",6.30802939903342
"1603","2011","American Eagle Airlines Inc.","On Time",76.3497985175533
"1604","2011","America West Airlines Inc.","On Time",0
"1605","2011","America West Airlines Inc.","Late Arrival",0
"1606","2011","America West Airlines Inc.","Cancelled / Diverted",0
"1607","2011","America West Airlines Inc.","Carrier Delay",0
"1608","2011","America West Airlines Inc.","National Avaiation System Delay",0
"1609","2011","America West Airlines Inc.","Security Delay",0
"1610","2011","America West Airlines Inc.","Weather Delay",0
"1611","2011","ATA Airlines","On Time",0
"1612","2011","ATA Airlines","Late Arrival",0
"1613","2011","ATA Airlines","Cancelled / Diverted",0
"1614","2011","ATA Airlines","Carrier Delay",0
"1615","2011","ATA Airlines","National Avaiation System Delay",0
"1616","2011","ATA Airlines","Security Delay",0
"1617","2011","ATA Airlines","Weather Delay",0
"1618","2011","Atlantic Coast Airlines","On Time",0
"1619","2011","Atlantic Coast Airlines","Late Arrival",0
"1620","2011","Atlantic Coast Airlines","Security Delay",0
"1621","2011","Atlantic Coast Airlines","Cancelled / Diverted",0
"1622","2011","Atlantic Coast Airlines","Carrier Delay",0
"1623","2011","Atlantic Coast Airlines","National Avaiation System Delay",0
"1624","2011","Atlantic Coast Airlines","Weather Delay",0
"1625","2011","Atlantic Southeast Airlines","Weather Delay",0.584553676279949
"1626","2011","Atlantic Southeast Airlines","On Time",75.1513672619683
"1627","2011","Atlantic Southeast Airlines","National Avaiation System Delay",4.53410605621559
"1628","2011","Atlantic Southeast Airlines","Security Delay",0.0231755860238832
"1629","2011","Atlantic Southeast Airlines","Late Arrival",9.38628620232122
"1630","2011","Atlantic Southeast Airlines","Cancelled / Diverted",3.09323003248486
"1631","2011","Atlantic Southeast Airlines","Carrier Delay",7.22733913892236
"1632","2011","Comair Inc.","On Time",0
"1633","2011","Comair Inc.","Late Arrival",0
"1634","2011","Comair Inc.","Cancelled / Diverted",0
"1635","2011","Comair Inc.","National Avaiation System Delay",0
"1636","2011","Comair Inc.","Security Delay",0
"1637","2011","Comair Inc.","Carrier Delay",0
"1638","2011","Comair Inc.","Weather Delay",0
"1639","2011","Continental Air Lines Inc.","National Avaiation System Delay",10.6471233256426
"1640","2011","Continental Air Lines Inc.","Cancelled / Diverted",1.44587841087894
"1641","2011","Continental Air Lines Inc.","On Time",77.1305000040763
"1642","2011","Continental Air Lines Inc.","Weather Delay",0.647257844919655
"1643","2011","Continental Air Lines Inc.","Late Arrival",3.90024784157705
"1644","2011","Continental Air Lines Inc.","Security Delay",0.111487946257511
"1645","2011","Continental Air Lines Inc.","Carrier Delay",6.11754539006514
"1646","2011","Delta Air Lines Inc.","Weather Delay",0.473535873805697
"1647","2011","Delta Air Lines Inc.","Cancelled / Diverted",1.5868507546451
"1648","2011","Delta Air Lines Inc.","Carrier Delay",4.80174538562481
"1649","2011","Delta Air Lines Inc.","National Avaiation System Delay",6.20933976576166
"1650","2011","Delta Air Lines Inc.","Security Delay",0.00440511189612347
"1651","2011","Delta Air Lines Inc.","Late Arrival",4.62954866037352
"1652","2011","Delta Air Lines Inc.","On Time",82.2946181439814
"1653","2011","Endeavor Air Inc.","On Time",0
"1654","2011","Endeavor Air Inc.","Late Arrival",0
"1655","2011","Endeavor Air Inc.","National Avaiation System Delay",0
"1656","2011","Endeavor Air Inc.","Cancelled / Diverted",0
"1657","2011","Endeavor Air Inc.","Carrier Delay",0
"1658","2011","Endeavor Air Inc.","Security Delay",0
"1659","2011","Endeavor Air Inc.","Weather Delay",0
"1660","2011","Envoy Air","On Time",0
"1661","2011","Envoy Air","Late Arrival",0
"1662","2011","Envoy Air","Cancelled / Diverted",0
"1663","2011","Envoy Air","Carrier Delay",0
"1664","2011","Envoy Air","National Avaiation System Delay",0
"1665","2011","Envoy Air","Weather Delay",0
"1666","2011","Envoy Air","Security Delay",0
"1667","2011","ExpressJet Airlines Inc.","National Avaiation System Delay",6.87521141687415
"1668","2011","ExpressJet Airlines Inc.","Late Arrival",8.37759598144613
"1669","2011","ExpressJet Airlines Inc.","Security Delay",0.0396919302269873
"1670","2011","ExpressJet Airlines Inc.","Carrier Delay",5.96032500731944
"1671","2011","ExpressJet Airlines Inc.","On Time",74.6706252132316
"1672","2011","ExpressJet Airlines Inc.","Weather Delay",0.355543295998142
"1673","2011","ExpressJet Airlines Inc.","Cancelled / Diverted",3.7211789500173
"1674","2011","Frontier Airlines Inc.","National Avaiation System Delay",8.63226297011171
"1675","2011","Frontier Airlines Inc.","Cancelled / Diverted",0.859799964906124
"1676","2011","Frontier Airlines Inc.","Late Arrival",6.04321225946072
"1677","2011","Frontier Airlines Inc.","Carrier Delay",5.02953734573317
"1678","2011","Frontier Airlines Inc.","Weather Delay",0.273849213312277
"1679","2011","Frontier Airlines Inc.","Security Delay",0
"1680","2011","Frontier Airlines Inc.","On Time",79.161256360765
"1681","2011","Hawaiian Airlines Inc.","Carrier Delay",4.40621816002397
"1682","2011","Hawaiian Airlines Inc.","Late Arrival",2.46149235840575
"1683","2011","Hawaiian Airlines Inc.","Cancelled / Diverted",0.248726400958945
"1684","2011","Hawaiian Airlines Inc.","Security Delay",0.00921486364998502
"1685","2011","Hawaiian Airlines Inc.","National Avaiation System Delay",0.0450254719808211
"1686","2011","Hawaiian Airlines Inc.","Weather Delay",0.0453401258615523
"1687","2011","Hawaiian Airlines Inc.","On Time",92.7839376685646
"1688","2011","Independence Air","Cancelled / Diverted",0
"1689","2011","Independence Air","Carrier Delay",0
"1690","2011","Independence Air","National Avaiation System Delay",0
"1691","2011","Independence Air","Security Delay",0
"1692","2011","Independence Air","Weather Delay",0
"1693","2011","Independence Air","On Time",0
"1694","2011","Independence Air","Late Arrival",0
"1695","2011","JetBlue Airways","On Time",73.344909015141
"1696","2011","JetBlue Airways","Cancelled / Diverted",2.0965874890031
"1697","2011","JetBlue Airways","Late Arrival",7.79506412927721
"1698","2011","JetBlue Airways","National Avaiation System Delay",8.86995879057277
"1699","2011","JetBlue Airways","Carrier Delay",7.54408019632356
"1700","2011","JetBlue Airways","Weather Delay",0.296198546094365
"1701","2011","JetBlue Airways","Security Delay",0.0532203546788906
"1702","2011","Mesa Airlines Inc.","On Time",83.7301257237915
"1703","2011","Mesa Airlines Inc.","Late Arrival",5.920150996513
"1704","2011","Mesa Airlines Inc.","Weather Delay",0.738795226974631
"1705","2011","Mesa Airlines Inc.","Cancelled / Diverted",2.39163121021146
"1706","2011","Mesa Airlines Inc.","Carrier Delay",3.8600019194472
"1707","2011","Mesa Airlines Inc.","National Avaiation System Delay",3.31834671614575
"1708","2011","Mesa Airlines Inc.","Security Delay",0.0409737995457308
"1709","2011","Northwest Airlines Inc.","On Time",0
"1710","2011","Northwest Airlines Inc.","Late Arrival",0
"1711","2011","Northwest Airlines Inc.","Cancelled / Diverted",0
"1712","2011","Northwest Airlines Inc.","National Avaiation System Delay",0
"1713","2011","Northwest Airlines Inc.","Security Delay",0
"1714","2011","Northwest Airlines Inc.","Carrier Delay",0
"1715","2011","Northwest Airlines Inc.","Weather Delay",0
"1716","2011","Pinnacle Airlines Inc.","Late Arrival",0
"1717","2011","Pinnacle Airlines Inc.","Cancelled / Diverted",0
"1718","2011","Pinnacle Airlines Inc.","Carrier Delay",0
"1719","2011","Pinnacle Airlines Inc.","On Time",0
"1720","2011","Pinnacle Airlines Inc.","National Avaiation System Delay",0
"1721","2011","Pinnacle Airlines Inc.","Security Delay",0
"1722","2011","Pinnacle Airlines Inc.","Weather Delay",0
"1723","2011","SkyWest Airlines Inc.","Late Arrival",8.55895412106808
"1724","2011","SkyWest Airlines Inc.","Cancelled / Diverted",2.40563050332668
"1725","2011","SkyWest Airlines Inc.","National Avaiation System Delay",5.40415103205464
"1726","2011","SkyWest Airlines Inc.","Carrier Delay",3.96337414789946
"1727","2011","SkyWest Airlines Inc.","Weather Delay",0.295405637313321
"1728","2011","SkyWest Airlines Inc.","Security Delay",0.0311114591774889
"1729","2011","SkyWest Airlines Inc.","On Time",79.3413713966617
"1730","2011","Southwest Airlines Co.","Carrier Delay",5.00299727355399
"1731","2011","Southwest Airlines Co.","Cancelled / Diverted",1.24762376948682
"1732","2011","Southwest Airlines Co.","On Time",81.326483905662
"1733","2011","Southwest Airlines Co.","National Avaiation System Delay",2.75411714113403
"1734","2011","Southwest Airlines Co.","Security Delay",0.0803674255894826
"1735","2011","Southwest Airlines Co.","Late Arrival",9.12790068849035
"1736","2011","Southwest Airlines Co.","Weather Delay",0.460502873973473
"1737","2011","Spirit Air Lines","On Time",0
"1738","2011","Spirit Air Lines","Late Arrival",0
"1739","2011","Spirit Air Lines","Cancelled / Diverted",0
"1740","2011","Spirit Air Lines","Carrier Delay",0
"1741","2011","Spirit Air Lines","National Avaiation System Delay",0
"1742","2011","Spirit Air Lines","Security Delay",0
"1743","2011","Spirit Air Lines","Weather Delay",0
"1744","2011","United Air Lines Inc.","Cancelled / Diverted",1.75892960425691
"1745","2011","United Air Lines Inc.","Security Delay",0.0101185044278498
"1746","2011","United Air Lines Inc.","Weather Delay",0.369445908255466
"1747","2011","United Air Lines Inc.","Carrier Delay",4.20321838489518
"1748","2011","United Air Lines Inc.","On Time",80.1649679318278
"1749","2011","United Air Lines Inc.","Late Arrival",6.4020539053764
"1750","2011","United Air Lines Inc.","National Avaiation System Delay",7.09129789339743
"1751","2011","US Airways Inc.","Late Arrival",4.34818865211458
"1752","2011","US Airways Inc.","Carrier Delay",5.23674930671375
"1753","2011","US Airways Inc.","Weather Delay",0.352006006035381
"1754","2011","US Airways Inc.","On Time",79.794924215376
"1755","2011","US Airways Inc.","National Avaiation System Delay",8.38743085478404
"1756","2011","US Airways Inc.","Cancelled / Diverted",1.80621243171069
"1757","2011","US Airways Inc.","Security Delay",0.074508096898675
"1758","2011","Virgin America","On Time",0
"1759","2011","Virgin America","Late Arrival",0
"1760","2011","Virgin America","Cancelled / Diverted",0
"1761","2011","Virgin America","Carrier Delay",0
"1762","2011","Virgin America","Weather Delay",0
"1763","2011","Virgin America","National Avaiation System Delay",0
"1764","2011","Virgin America","Security Delay",0
"1765","2012","AirTran Airways Corporation","Late Arrival",4.36735545145351
"1766","2012","AirTran Airways Corporation","Weather Delay",0.0877467203270964
"1767","2012","AirTran Airways Corporation","On Time",87.0921608712791
"1768","2012","AirTran Airways Corporation","Cancelled / Diverted",0.882371815439902
"1769","2012","AirTran Airways Corporation","National Avaiation System Delay",5.061422245854
"1770","2012","AirTran Airways Corporation","Security Delay",0
"1771","2012","AirTran Airways Corporation","Carrier Delay",2.50897498189419
"1772","2012","Alaska Airlines Inc.","Security Delay",0.0601955695301859
"1773","2012","Alaska Airlines Inc.","Carrier Delay",3.11013153169026
"1774","2012","Alaska Airlines Inc.","On Time",87.51973653003
"1775","2012","Alaska Airlines Inc.","Weather Delay",0.334419830723255
"1776","2012","Alaska Airlines Inc.","Cancelled / Diverted",1.10998922537931
"1777","2012","Alaska Airlines Inc.","Late Arrival",3.48959469807344
"1778","2012","Alaska Airlines Inc.","National Avaiation System Delay",4.37585807317255
"1779","2012","Aloha Airlines Inc.","On Time",0
"1780","2012","Aloha Airlines Inc.","Late Arrival",0
"1781","2012","Aloha Airlines Inc.","Cancelled / Diverted",0
"1782","2012","Aloha Airlines Inc.","Carrier Delay",0
"1783","2012","Aloha Airlines Inc.","Weather Delay",0
"1784","2012","Aloha Airlines Inc.","National Avaiation System Delay",0
"1785","2012","Aloha Airlines Inc.","Security Delay",0
"1786","2012","American Airlines Inc.","Carrier Delay",6.77599672518183
"1787","2012","American Airlines Inc.","Security Delay",0.0218879707551121
"1788","2012","American Airlines Inc.","Weather Delay",0.839351129050684
"1789","2012","American Airlines Inc.","National Avaiation System Delay",6.81750885343285
"1790","2012","American Airlines Inc.","On Time",76.9433761090591
"1791","2012","American Airlines Inc.","Late Arrival",6.44164159780663
"1792","2012","American Airlines Inc.","Cancelled / Diverted",2.16023761471383
"1793","2012","American Eagle Airlines Inc.","Carrier Delay",4.30572346451367
"1794","2012","American Eagle Airlines Inc.","National Avaiation System Delay",4.87208437249017
"1795","2012","American Eagle Airlines Inc.","On Time",81.605655831255
"1796","2012","American Eagle Airlines Inc.","Security Delay",0.00804201716193938
"1797","2012","American Eagle Airlines Inc.","Cancelled / Diverted",2.44430823857632
"1798","2012","American Eagle Airlines Inc.","Weather Delay",1.14776387538572
"1799","2012","American Eagle Airlines Inc.","Late Arrival",5.61643910893182
"1800","2012","America West Airlines Inc.","On Time",0
"1801","2012","America West Airlines Inc.","Late Arrival",0
"1802","2012","America West Airlines Inc.","Cancelled / Diverted",0
"1803","2012","America West Airlines Inc.","Carrier Delay",0
"1804","2012","America West Airlines Inc.","Security Delay",0
"1805","2012","America West Airlines Inc.","Weather Delay",0
"1806","2012","America West Airlines Inc.","National Avaiation System Delay",0
"1807","2012","ATA Airlines","On Time",0
"1808","2012","ATA Airlines","Late Arrival",0
"1809","2012","ATA Airlines","Cancelled / Diverted",0
"1810","2012","ATA Airlines","Carrier Delay",0
"1811","2012","ATA Airlines","Security Delay",0
"1812","2012","ATA Airlines","Weather Delay",0
"1813","2012","ATA Airlines","National Avaiation System Delay",0
"1814","2012","Atlantic Coast Airlines","On Time",0
"1815","2012","Atlantic Coast Airlines","Late Arrival",0
"1816","2012","Atlantic Coast Airlines","Cancelled / Diverted",0
"1817","2012","Atlantic Coast Airlines","Carrier Delay",0
"1818","2012","Atlantic Coast Airlines","National Avaiation System Delay",0
"1819","2012","Atlantic Coast Airlines","Security Delay",0
"1820","2012","Atlantic Coast Airlines","Weather Delay",0
"1821","2012","Atlantic Southeast Airlines","On Time",0
"1822","2012","Atlantic Southeast Airlines","Late Arrival",0
"1823","2012","Atlantic Southeast Airlines","Cancelled / Diverted",0
"1824","2012","Atlantic Southeast Airlines","Security Delay",0
"1825","2012","Atlantic Southeast Airlines","National Avaiation System Delay",0
"1826","2012","Atlantic Southeast Airlines","Weather Delay",0
"1827","2012","Atlantic Southeast Airlines","Carrier Delay",0
"1828","2012","Comair Inc.","On Time",0
"1829","2012","Comair Inc.","Late Arrival",0
"1830","2012","Comair Inc.","Cancelled / Diverted",0
"1831","2012","Comair Inc.","National Avaiation System Delay",0
"1832","2012","Comair Inc.","Carrier Delay",0
"1833","2012","Comair Inc.","Security Delay",0
"1834","2012","Comair Inc.","Weather Delay",0
"1835","2012","Continental Air Lines Inc.","On Time",0
"1836","2012","Continental Air Lines Inc.","Late Arrival",0
"1837","2012","Continental Air Lines Inc.","Cancelled / Diverted",0
"1838","2012","Continental Air Lines Inc.","National Avaiation System Delay",0
"1839","2012","Continental Air Lines Inc.","Security Delay",0
"1840","2012","Continental Air Lines Inc.","Carrier Delay",0
"1841","2012","Continental Air Lines Inc.","Weather Delay",0
"1842","2012","Delta Air Lines Inc.","Weather Delay",0.304770119923674
"1843","2012","Delta Air Lines Inc.","Cancelled / Diverted",0.68415788597552
"1844","2012","Delta Air Lines Inc.","Security Delay",0.00481097954405066
"1845","2012","Delta Air Lines Inc.","On Time",86.5449407673079
"1846","2012","Delta Air Lines Inc.","Carrier Delay",3.93592055899262
"1847","2012","Delta Air Lines Inc.","Late Arrival",3.74070925147102
"1848","2012","Delta Air Lines Inc.","National Avaiation System Delay",4.78470419423315
"1849","2012","Endeavor Air Inc.","On Time",0
"1850","2012","Endeavor Air Inc.","Late Arrival",0
"1851","2012","Endeavor Air Inc.","Cancelled / Diverted",0
"1852","2012","Endeavor Air Inc.","Carrier Delay",0
"1853","2012","Endeavor Air Inc.","National Avaiation System Delay",0
"1854","2012","Endeavor Air Inc.","Security Delay",0
"1855","2012","Endeavor Air Inc.","Weather Delay",0
"1856","2012","Envoy Air","On Time",0
"1857","2012","Envoy Air","Late Arrival",0
"1858","2012","Envoy Air","Carrier Delay",0
"1859","2012","Envoy Air","National Avaiation System Delay",0
"1860","2012","Envoy Air","Security Delay",0
"1861","2012","Envoy Air","Weather Delay",0
"1862","2012","Envoy Air","Cancelled / Diverted",0
"1863","2012","ExpressJet Airlines Inc.","National Avaiation System Delay",4.98298587442887
"1864","2012","ExpressJet Airlines Inc.","Carrier Delay",6.2638748473048
"1865","2012","ExpressJet Airlines Inc.","Cancelled / Diverted",2.30881886469012
"1866","2012","ExpressJet Airlines Inc.","Weather Delay",0.568213753028595
"1867","2012","ExpressJet Airlines Inc.","Security Delay",0.0129472028939536
"1868","2012","ExpressJet Airlines Inc.","Late Arrival",8.97442279528383
"1869","2012","ExpressJet Airlines Inc.","On Time",76.8887299134109
"1870","2012","Frontier Airlines Inc.","Security Delay",0
"1871","2012","Frontier Airlines Inc.","Carrier Delay",6.08128193804807
"1872","2012","Frontier Airlines Inc.","Cancelled / Diverted",0.461800517317519
"1873","2012","Frontier Airlines Inc.","National Avaiation System Delay",9.09363447101129
"1874","2012","Frontier Airlines Inc.","Weather Delay",0.216213488108006
"1875","2012","Frontier Airlines Inc.","On Time",77.9345151725443
"1876","2012","Frontier Airlines Inc.","Late Arrival",6.21270582297647
"1877","2012","Hawaiian Airlines Inc.","National Avaiation System Delay",0.0727711883846766
"1878","2012","Hawaiian Airlines Inc.","On Time",93.3813706837226
"1879","2012","Hawaiian Airlines Inc.","Weather Delay",0.0476865158077966
"1880","2012","Hawaiian Airlines Inc.","Late Arrival",2.16478430420057
"1881","2012","Hawaiian Airlines Inc.","Carrier Delay",4.16228798121686
"1882","2012","Hawaiian Airlines Inc.","Security Delay",0.0267713772956051
"1883","2012","Hawaiian Airlines Inc.","Cancelled / Diverted",0.14438192392287
"1884","2012","Independence Air","On Time",0
"1885","2012","Independence Air","Late Arrival",0
"1886","2012","Independence Air","Cancelled / Diverted",0
"1887","2012","Independence Air","Carrier Delay",0
"1888","2012","Independence Air","National Avaiation System Delay",0
"1889","2012","Independence Air","Security Delay",0
"1890","2012","Independence Air","Weather Delay",0
"1891","2012","JetBlue Airways","On Time",79.1308675607712
"1892","2012","JetBlue Airways","Cancelled / Diverted",1.23856174909193
"1893","2012","JetBlue Airways","Weather Delay",0.334974853310981
"1894","2012","JetBlue Airways","National Avaiation System Delay",6.17851966331378
"1895","2012","JetBlue Airways","Late Arrival",6.59452273679799
"1896","2012","JetBlue Airways","Carrier Delay",6.46923459765298
"1897","2012","JetBlue Airways","Security Delay",0.0533537650181615
"1898","2012","Mesa Airlines Inc.","Security Delay",0.0541962739595151
"1899","2012","Mesa Airlines Inc.","Late Arrival",5.65520690272885
"1900","2012","Mesa Airlines Inc.","Cancelled / Diverted",1.54729205230788
"1901","2012","Mesa Airlines Inc.","On Time",85.0002985609363
"1902","2012","Mesa Airlines Inc.","National Avaiation System Delay",3.5007240102705
"1903","2012","Mesa Airlines Inc.","Carrier Delay",3.90678927569117
"1904","2012","Mesa Airlines Inc.","Weather Delay",0.335485460082403
"1905","2012","Northwest Airlines Inc.","On Time",0
"1906","2012","Northwest Airlines Inc.","Late Arrival",0
