"Carrier Name","Year","Category","Value"
"Hawaiian Airlines Inc.","2007","Late Arrival",1.77041388518024
"Hawaiian Airlines Inc.","2007","National Avaiation System Delay",0.0633021806853583
"Hawaiian Airlines Inc.","2008","Weather Delay",0.120612687218969
"Hawaiian Airlines Inc.","2008","Security Delay",0.0115485394494226
"Hawaiian Airlines Inc.","2008","Carrier Delay",5.68539125934073
"Hawaiian Airlines Inc.","2008","Cancelled / Diverted",0.993109694950345
"Hawaiian Airlines Inc.","2008","Late Arrival",3.18036101316598
"Hawaiian Airlines Inc.","2008","National Avaiation System Delay",0.0419888072979006
"Hawaiian Airlines Inc.","2009","Weather Delay",0.0395639056500274
"Hawaiian Airlines Inc.","2009","Security Delay",0.0174300603400987
"Hawaiian Airlines Inc.","2009","Carrier Delay",5.79381513987932
"Hawaiian Airlines Inc.","2009","Cancelled / Diverted",0.285244103126714
"Hawaiian Airlines Inc.","2009","Late Arrival",1.75019199122326
"Hawaiian Airlines Inc.","2009","National Avaiation System Delay",0.0526604498080088
"Hawaiian Airlines Inc.","2010","Weather Delay",0.0287661310588479
"Hawaiian Airlines Inc.","2010","Security Delay",0.01855164156159
"Hawaiian Airlines Inc.","2010","Carrier Delay",4.98345873553194
"Hawaiian Airlines Inc.","2010","Cancelled / Diverted",0.175907995683602
"Hawaiian Airlines Inc.","2010","Late Arrival",2.27313042321394
"Hawaiian Airlines Inc.","2010","National Avaiation System Delay",0.0458395541693151
"Hawaiian Airlines Inc.","2011","Weather Delay",0.0453401258615523
"Hawaiian Airlines Inc.","2011","Security Delay",0.00921486364998502
"Hawaiian Airlines Inc.","2011","Carrier Delay",4.40621816002397
"Hawaiian Airlines Inc.","2011","Cancelled / Diverted",0.248726400958945
"Hawaiian Airlines Inc.","2011","Late Arrival",2.46149235840575
"Hawaiian Airlines Inc.","2011","National Avaiation System Delay",0.0450254719808211
"Hawaiian Airlines Inc.","2012","Weather Delay",0.0476865158077966
"Hawaiian Airlines Inc.","2012","Security Delay",0.0267713772956051
"Hawaiian Airlines Inc.","2012","Carrier Delay",4.16228798121686
"Hawaiian Airlines Inc.","2012","Cancelled / Diverted",0.14438192392287
"Hawaiian Airlines Inc.","2012","Late Arrival",2.16478430420057
"Hawaiian Airlines Inc.","2012","National Avaiation System Delay",0.0727711883846766
"Hawaiian Airlines Inc.","2013","Weather Delay",0.0943474531721219
"Hawaiian Airlines Inc.","2013","Security Delay",0.0139722767894198
"Hawaiian Airlines Inc.","2013","Carrier Delay",4.11519519685693
"Hawaiian Airlines Inc.","2013","Cancelled / Diverted",0.161857067758625
"Hawaiian Airlines Inc.","2013","Late Arrival",2.17151315607448
"Hawaiian Airlines Inc.","2013","National Avaiation System Delay",0.12349555930609
"Hawaiian Airlines Inc.","2014","Weather Delay",0.0991409302574533
"Hawaiian Airlines Inc.","2014","Security Delay",0.0086174597227426
"Hawaiian Airlines Inc.","2014","Carrier Delay",4.67205480918482
"Hawaiian Airlines Inc.","2014","Cancelled / Diverted",0.315795107852058
"Hawaiian Airlines Inc.","2014","Late Arrival",2.67162661242841
"Hawaiian Airlines Inc.","2014","National Avaiation System Delay",0.344457528234224
"Hawaiian Airlines Inc.","2015","Weather Delay",0.400251730648206
"Hawaiian Airlines Inc.","2015","Security Delay",0.0167295993287183
"Hawaiian Airlines Inc.","2015","Carrier Delay",6.13706209355989
"Hawaiian Airlines Inc.","2015","Cancelled / Diverted",0.302863436123348
"Hawaiian Airlines Inc.","2015","Late Arrival",4.47402716593245
"Hawaiian Airlines Inc.","2015","National Avaiation System Delay",0.270911999160898
"Hawaiian Airlines Inc.","2016","Weather Delay",0.33683209834742
"Hawaiian Airlines Inc.","2016","Security Delay",0.0374402583703395
"Hawaiian Airlines Inc.","2016","Carrier Delay",4.80937373842608
"Hawaiian Airlines Inc.","2016","Cancelled / Diverted",0.263058510984646
"Hawaiian Airlines Inc.","2016","Late Arrival",3.2219718970165
"Hawaiian Airlines Inc.","2016","National Avaiation System Delay",0.251963171808462
"Hawaiian Airlines Inc.","2017","Weather Delay",1.23207625362619
"Hawaiian Airlines Inc.","2017","Security Delay",0.0377123912142561
"Hawaiian Airlines Inc.","2017","Carrier Delay",8.22527973476999
"Hawaiian Airlines Inc.","2017","Cancelled / Diverted",0.356402818068794
"Hawaiian Airlines Inc.","2017","Late Arrival",7.67128056361376
"Hawaiian Airlines Inc.","2017","National Avaiation System Delay",0.388727724823871
"Independence Air","2004","Cancelled / Diverted",2.38055518483918
"Independence Air","2004","Security Delay",0.0574202589083144
"Independence Air","2004","Weather Delay",0.154777792606433
"Independence Air","2004","Late Arrival",11.644217936741
"Independence Air","2004","Carrier Delay",2.60207860669959
"Independence Air","2004","National Avaiation System Delay",5.27834312024556
"Independence Air","2005","Cancelled / Diverted",2.20232687630044
"Independence Air","2005","Security Delay",0.0811476130469185
"Independence Air","2005","Weather Delay",0.245193857515459
"Independence Air","2005","Late Arrival",7.70922837968526
"Independence Air","2005","Carrier Delay",3.63419101485801
"Independence Air","2005","National Avaiation System Delay",8.10581572546376
"JetBlue Airways","2003","Weather Delay",0.306448049876046
"JetBlue Airways","2003","Late Arrival",3.45617436979946
"JetBlue Airways","2003","Security Delay",0.357330453351661
"JetBlue Airways","2003","Carrier Delay",3.96303478068776
"JetBlue Airways","2003","National Avaiation System Delay",5.27726369014015
"JetBlue Airways","2003","Cancelled / Diverted",0.473724258118357
"JetBlue Airways","2004","Weather Delay",0.253345058663758
"JetBlue Airways","2004","Late Arrival",5.6271233608656
"JetBlue Airways","2004","Security Delay",0.359507536122181
"JetBlue Airways","2004","Carrier Delay",4.16178729656923
"JetBlue Airways","2004","National Avaiation System Delay",7.04391433087695
"JetBlue Airways","2004","Cancelled / Diverted",0.775875503706837
"JetBlue Airways","2005","Weather Delay",0.270925447325055
"JetBlue Airways","2005","Late Arrival",10.0277355041468
"JetBlue Airways","2005","Security Delay",0.176255526839503
"JetBlue Airways","2005","Carrier Delay",5.29180812073949
"JetBlue Airways","2005","National Avaiation System Delay",11.6356023016866
"JetBlue Airways","2005","Cancelled / Diverted",1.1670523822817
"JetBlue Airways","2006","Weather Delay",0.386420260447435
"JetBlue Airways","2006","Late Arrival",9.16790383479311
"JetBlue Airways","2006","Security Delay",0.135405696966584
"JetBlue Airways","2006","Carrier Delay",4.47657514191046
"JetBlue Airways","2006","National Avaiation System Delay",11.9927503660134
"JetBlue Airways","2006","Cancelled / Diverted",0.942002928107261
"JetBlue Airways","2007","Weather Delay",0.370389135544529
"JetBlue Airways","2007","Late Arrival",9.92110733873074
"JetBlue Airways","2007","Security Delay",0.0753669365369548
"JetBlue Airways","2007","Carrier Delay",4.61411856881692
"JetBlue Airways","2007","National Avaiation System Delay",12.6538051710629
"JetBlue Airways","2007","Cancelled / Diverted",2.26377644293549
"JetBlue Airways","2008","Weather Delay",0.211850620375234
"JetBlue Airways","2008","Late Arrival",8.63175770433115
"JetBlue Airways","2008","Security Delay",0.0244580322401334
"JetBlue Airways","2008","Carrier Delay",4.69330565910725
"JetBlue Airways","2008","National Avaiation System Delay",11.5408458317822
"JetBlue Airways","2008","Cancelled / Diverted",2.02813999622624
"JetBlue Airways","2009","Weather Delay",0.230492548987321
"JetBlue Airways","2009","Late Arrival",6.23958504857566
"JetBlue Airways","2009","Security Delay",0.0283581014325704
"JetBlue Airways","2009","Carrier Delay",5.37760373785608
"JetBlue Airways","2009","National Avaiation System Delay",9.05872303639058
"JetBlue Airways","2009","Cancelled / Diverted",1.61267083813601
"JetBlue Airways","2010","Weather Delay",0.292055958775579
"JetBlue Airways","2010","Late Arrival",6.82094879712462
"JetBlue Airways","2010","Security Delay",0.0553680113585591
"JetBlue Airways","2010","Carrier Delay",7.19034522473862
"JetBlue Airways","2010","National Avaiation System Delay",7.66746924550969
"JetBlue Airways","2010","Cancelled / Diverted",2.29355520915039
"JetBlue Airways","2011","Weather Delay",0.296198546094365
"JetBlue Airways","2011","Late Arrival",7.79506412927721
"JetBlue Airways","2011","Security Delay",0.0532203546788906
"JetBlue Airways","2011","Carrier Delay",7.54408019632356
"JetBlue Airways","2011","National Avaiation System Delay",8.86995879057277
"JetBlue Airways","2011","Cancelled / Diverted",2.0965874890031
"JetBlue Airways","2012","Weather Delay",0.334974853310981
"JetBlue Airways","2012","Late Arrival",6.59452273679799
"JetBlue Airways","2012","Security Delay",0.0533537650181615
"JetBlue Airways","2012","Carrier Delay",6.46923459765298
"JetBlue Airways","2012","National Avaiation System Delay",6.17851966331378
"JetBlue Airways","2012","Cancelled / Diverted",1.23856174909193
"JetBlue Airways","2013","Weather Delay",0.326739102561451
"JetBlue Airways","2013","Late Arrival",8.42997886482172
"JetBlue Airways","2013","Security Delay",0.0902153637442768
"JetBlue Airways","2013","Carrier Delay",7.20070974493025
"JetBlue Airways","2013","National Avaiation System Delay",8.42792738763406
"JetBlue Airways","2013","Cancelled / Diverted",1.08860644312734
"JetBlue Airways","2014","Weather Delay",0.50272134180774
"JetBlue Airways","2014","Late Arrival",6.98253054751234
"JetBlue Airways","2014","Security Delay",0.0777915279963795
"JetBlue Airways","2014","Carrier Delay",6.40130880721526
"JetBlue Airways","2014","National Avaiation System Delay",7.9001734129511
"JetBlue Airways","2014","Cancelled / Diverted",2.70972754542578
"JetBlue Airways","2015","Weather Delay",0.463051586231689
"JetBlue Airways","2015","Late Arrival",7.45797010275306
"JetBlue Airways","2015","Security Delay",0.084423025074144
"JetBlue Airways","2015","Carrier Delay",6.93817965309607
"JetBlue Airways","2015","National Avaiation System Delay",7.215223480423
"JetBlue Airways","2015","Cancelled / Diverted",1.8745693658069
"JetBlue Airways","2016","Weather Delay",0.456376361634563
"JetBlue Airways","2016","Late Arrival",8.21958912887249
"JetBlue Airways","2016","Security Delay",0.0905006850212233
"JetBlue Airways","2016","Carrier Delay",7.73084507191838
"JetBlue Airways","2016","National Avaiation System Delay",6.91623270188655
"JetBlue Airways","2016","Cancelled / Diverted",1.57961999907956
"JetBlue Airways","2017","Weather Delay",0.369728100524271
"JetBlue Airways","2017","Late Arrival",8.5781206885573
"JetBlue Airways","2017","Security Delay",0.102519474455034
"JetBlue Airways","2017","Carrier Delay",7.52669114681723
"JetBlue Airways","2017","National Avaiation System Delay",7.26559548319997
"JetBlue Airways","2017","Cancelled / Diverted",3.59985566616433
"Mesa Airlines Inc.","2006","Weather Delay",0.620378391148561
"Mesa Airlines Inc.","2006","Late Arrival",8.48448307542886
"Mesa Airlines Inc.","2006","Security Delay",0.0701067055163996
"Mesa Airlines Inc.","2006","Carrier Delay",9.87176963158378
"Mesa Airlines Inc.","2006","National Avaiation System Delay",4.28047932170466
"Mesa Airlines Inc.","2006","Cancelled / Diverted",3.34357076295101
"Mesa Airlines Inc.","2007","Weather Delay",0.716125043314015
"Mesa Airlines Inc.","2007","Late Arrival",7.4109429885651
"Mesa Airlines Inc.","2007","Security Delay",0.0737187544587956
"Mesa Airlines Inc.","2007","Carrier Delay",10.2261840862611
"Mesa Airlines Inc.","2007","National Avaiation System Delay",4.47408293190018
"Mesa Airlines Inc.","2007","Cancelled / Diverted",4.00085608876146
"Mesa Airlines Inc.","2008","Weather Delay",0.899462597575805
"Mesa Airlines Inc.","2008","Late Arrival",4.0569332758012
"Mesa Airlines Inc.","2008","Security Delay",0.100419723061232
"Mesa Airlines Inc.","2008","Carrier Delay",12.103322480681
"Mesa Airlines Inc.","2008","National Avaiation System Delay",6.04232142156671
"Mesa Airlines Inc.","2008","Cancelled / Diverted",3.8438002588946
"Mesa Airlines Inc.","2009","Weather Delay",1.15717984008389
"Mesa Airlines Inc.","2009","Late Arrival",0.552980403722637
"Mesa Airlines Inc.","2009","Security Delay",0.0655393891728929
"Mesa Airlines Inc.","2009","Carrier Delay",11.1191669943636
"Mesa Airlines Inc.","2009","National Avaiation System Delay",5.72323944815834
"Mesa Airlines Inc.","2009","Cancelled / Diverted",2.25332612400052
"Mesa Airlines Inc.","2010","Weather Delay",0.513653292751998
"Mesa Airlines Inc.","2010","Late Arrival",4.8449880716047
"Mesa Airlines Inc.","2010","Security Delay",0.0560262710749286
"Mesa Airlines Inc.","2010","Carrier Delay",4.99885578941948
"Mesa Airlines Inc.","2010","National Avaiation System Delay",4.08307540919831
"Mesa Airlines Inc.","2010","Cancelled / Diverted",2.17857694530101
"Mesa Airlines Inc.","2011","Weather Delay",0.738795226974631
"Mesa Airlines Inc.","2011","Late Arrival",5.920150996513
"Mesa Airlines Inc.","2011","Security Delay",0.0409737995457308
"Mesa Airlines Inc.","2011","Carrier Delay",3.8600019194472
"Mesa Airlines Inc.","2011","National Avaiation System Delay",3.31834671614575
"Mesa Airlines Inc.","2011","Cancelled / Diverted",2.39163121021146
"Mesa Airlines Inc.","2012","Weather Delay",0.335485460082403
"Mesa Airlines Inc.","2012","Late Arrival",5.65520690272885
"Mesa Airlines Inc.","2012","Security Delay",0.0541962739595151
"Mesa Airlines Inc.","2012","Carrier Delay",3.90678927569117
"Mesa Airlines Inc.","2012","National Avaiation System Delay",3.5007240102705
"Mesa Airlines Inc.","2012","Cancelled / Diverted",1.54729205230788
"Mesa Airlines Inc.","2013","Weather Delay",0.594924852045813
"Mesa Airlines Inc.","2013","Late Arrival",8.87825179886746
"Mesa Airlines Inc.","2013","Security Delay",0.0995941017016506
"Mesa Airlines Inc.","2013","Carrier Delay",5.28024722896354
"Mesa Airlines Inc.","2013","National Avaiation System Delay",5.04607513376194
"Mesa Airlines Inc.","2013","Cancelled / Diverted",2.71497707951917
"Northwest Airlines Inc.","2003","Weather Delay",0.912645927757176
"Northwest Airlines Inc.","2003","Carrier Delay",5.17824474660074
"Northwest Airlines Inc.","2003","Security Delay",0.0453543469303667
"Northwest Airlines Inc.","2003","National Avaiation System Delay",7.9422950144211
"Northwest Airlines Inc.","2003","Cancelled / Diverted",1.34734239802225
"Northwest Airlines Inc.","2003","Late Arrival",2.02506180469716
"Northwest Airlines Inc.","2004","Weather Delay",1.00318755100673
"Northwest Airlines Inc.","2004","Carrier Delay",6.20600805068541
"Northwest Airlines Inc.","2004","Security Delay",0.060220467349779
"Northwest Airlines Inc.","2004","National Avaiation System Delay",9.53046999128697
"Northwest Airlines Inc.","2004","Cancelled / Diverted",1.38206061275099
"Northwest Airlines Inc.","2004","Late Arrival",2.72857520215421
"Northwest Airlines Inc.","2005","Weather Delay",1.28078414082257
"Northwest Airlines Inc.","2005","Carrier Delay",8.44874509184081
"Northwest Airlines Inc.","2005","Security Delay",0.0424867729269267
"Northwest Airlines Inc.","2005","National Avaiation System Delay",9.53848121589245
"Northwest Airlines Inc.","2005","Cancelled / Diverted",1.68291627845069
"Northwest Airlines Inc.","2005","Late Arrival",3.97610807932916
"Northwest Airlines Inc.","2006","Weather Delay",1.34544677508778
"Northwest Airlines Inc.","2006","Carrier Delay",7.77463731288117
"Northwest Airlines Inc.","2006","Security Delay",0.0919492700055443
"Northwest Airlines Inc.","2006","National Avaiation System Delay",9.64778229532434
"Northwest Airlines Inc.","2006","Cancelled / Diverted",1.31976529292183
"Northwest Airlines Inc.","2006","Late Arrival",4.00079929772685
"Northwest Airlines Inc.","2007","Weather Delay",0.934657898418917
"Northwest Airlines Inc.","2007","Carrier Delay",8.76189672059171
"Northwest Airlines Inc.","2007","Security Delay",0.0632216073298177
"Northwest Airlines Inc.","2007","National Avaiation System Delay",13.0635207441753
"Northwest Airlines Inc.","2007","Cancelled / Diverted",2.08768569402161
"Northwest Airlines Inc.","2007","Late Arrival",5.47177740358868
"Northwest Airlines Inc.","2008","Weather Delay",1.04908356632495
"Northwest Airlines Inc.","2008","Carrier Delay",6.6894624509567
"Northwest Airlines Inc.","2008","Security Delay",0.0343648245947097
"Northwest Airlines Inc.","2008","National Avaiation System Delay",10.3419655287471
"Northwest Airlines Inc.","2008","Cancelled / Diverted",1.0188349268809
"Northwest Airlines Inc.","2008","Late Arrival",4.09636360498429
"Northwest Airlines Inc.","2009","Weather Delay",0.958250890383854
"Northwest Airlines Inc.","2009","Carrier Delay",6.04610892021342
"Northwest Airlines Inc.","2009","Security Delay",0.0401934964452874
"Northwest Airlines Inc.","2009","National Avaiation System Delay",8.8199650669323
"Northwest Airlines Inc.","2009","Cancelled / Diverted",0.8453529467953
"Northwest Airlines Inc.","2009","Late Arrival",4.13609909528813
"Pinnacle Airlines Inc.","2007","Security Delay",0.0200540079041611
"Pinnacle Airlines Inc.","2007","Carrier Delay",6.16276545193953
"Pinnacle Airlines Inc.","2007","National Avaiation System Delay",7.53686870052656
"Pinnacle Airlines Inc.","2007","Weather Delay",0.792448165160652
"Pinnacle Airlines Inc.","2007","Cancelled / Diverted",3.34748561913997
"Pinnacle Airlines Inc.","2007","Late Arrival",5.84362818764463
"Pinnacle Airlines Inc.","2008","Security Delay",0.0131690350335233
"Pinnacle Airlines Inc.","2008","Carrier Delay",5.23221055200873
"Pinnacle Airlines Inc.","2008","National Avaiation System Delay",6.36755451820324
"Pinnacle Airlines Inc.","2008","Weather Delay",0.661159546310916
"Pinnacle Airlines Inc.","2008","Cancelled / Diverted",3.0067961831537
"Pinnacle Airlines Inc.","2008","Late Arrival",5.16844008146267
"Pinnacle Airlines Inc.","2009","Security Delay",0.0199907214456292
"Pinnacle Airlines Inc.","2009","Carrier Delay",4.43938898437857
"Pinnacle Airlines Inc.","2009","National Avaiation System Delay",6.36577658457935
"Pinnacle Airlines Inc.","2009","Weather Delay",0.524850554431651
"Pinnacle Airlines Inc.","2009","Cancelled / Diverted",2.17057329297416
"Pinnacle Airlines Inc.","2009","Late Arrival",3.93830521880656
"Pinnacle Airlines Inc.","2010","Security Delay",0.0302566535559603
"Pinnacle Airlines Inc.","2010","Carrier Delay",5.59078909107605
"Pinnacle Airlines Inc.","2010","National Avaiation System Delay",6.46943343383175
"Pinnacle Airlines Inc.","2010","Weather Delay",0.585222142299628
"Pinnacle Airlines Inc.","2010","Cancelled / Diverted",3.21314335562664
"Pinnacle Airlines Inc.","2010","Late Arrival",5.62099217948914
"Pinnacle Airlines Inc.","2013","Security Delay",0.0226137334442238
"Pinnacle Airlines Inc.","2013","Carrier Delay",5.45092814184927
"Pinnacle Airlines Inc.","2013","National Avaiation System Delay",7.27644539493412
"Pinnacle Airlines Inc.","2013","Weather Delay",0.538220434396411
"Pinnacle Airlines Inc.","2013","Cancelled / Diverted",3.352173396473
"Pinnacle Airlines Inc.","2013","Late Arrival",5.70641750258839
"SkyWest Airlines Inc.","2003","Security Delay",0.134358842101322
"SkyWest Airlines Inc.","2003","National Avaiation System Delay",2.04200481695168
"SkyWest Airlines Inc.","2003","Carrier Delay",5.85979259653662
"SkyWest Airlines Inc.","2003","Cancelled / Diverted",1.61979359486857
"SkyWest Airlines Inc.","2003","Weather Delay",1.18177545018532
"SkyWest Airlines Inc.","2003","Late Arrival",1.8040690346546
"SkyWest Airlines Inc.","2004","Security Delay",0.104650359910929
"SkyWest Airlines Inc.","2004","National Avaiation System Delay",3.02407174051889
"SkyWest Airlines Inc.","2004","Carrier Delay",7.71888108266731
"SkyWest Airlines Inc.","2004","Cancelled / Diverted",2.28331981149989
"SkyWest Airlines Inc.","2004","Weather Delay",1.14856467176469
"SkyWest Airlines Inc.","2004","Late Arrival",3.02105090538744
"SkyWest Airlines Inc.","2005","Security Delay",0.0573964062506039
"SkyWest Airlines Inc.","2005","National Avaiation System Delay",2.6305719928728
"SkyWest Airlines Inc.","2005","Carrier Delay",9.19270118696541
"SkyWest Airlines Inc.","2005","Cancelled / Diverted",2.02066270625022
"SkyWest Airlines Inc.","2005","Weather Delay",0.825000869642519
"SkyWest Airlines Inc.","2005","Late Arrival",2.81512946078299
"SkyWest Airlines Inc.","2006","Security Delay",0.100162558907079
"SkyWest Airlines Inc.","2006","National Avaiation System Delay",2.43929583349297
"SkyWest Airlines Inc.","2006","Carrier Delay",11.3001246102509
"SkyWest Airlines Inc.","2006","Cancelled / Diverted",2.46009461621685
"SkyWest Airlines Inc.","2006","Weather Delay",0.664283928926546
"SkyWest Airlines Inc.","2006","Late Arrival",6.25112888129916
"SkyWest Airlines Inc.","2007","Security Delay",0.0998528132735666
"SkyWest Airlines Inc.","2007","National Avaiation System Delay",2.15779086104235
"SkyWest Airlines Inc.","2007","Carrier Delay",11.1328360206061
"SkyWest Airlines Inc.","2007","Cancelled / Diverted",2.51036997390781
"SkyWest Airlines Inc.","2007","Weather Delay",0.756171807051582
"SkyWest Airlines Inc.","2007","Late Arrival",7.66458152137553
"SkyWest Airlines Inc.","2008","Security Delay",0.0588354571438143
"SkyWest Airlines Inc.","2008","National Avaiation System Delay",5.24657184015968
"SkyWest Airlines Inc.","2008","Carrier Delay",5.6156705299035
"SkyWest Airlines Inc.","2008","Cancelled / Diverted",2.42073840544062
"SkyWest Airlines Inc.","2008","Weather Delay",0.620549387189429
"SkyWest Airlines Inc.","2008","Late Arrival",7.01550231776578
"SkyWest Airlines Inc.","2009","Security Delay",0.0274722364770961
"SkyWest Airlines Inc.","2009","National Avaiation System Delay",5.45622211548822
"SkyWest Airlines Inc.","2009","Carrier Delay",3.23226029135948
"SkyWest Airlines Inc.","2009","Cancelled / Diverted",1.66626793603021
"SkyWest Airlines Inc.","2009","Weather Delay",0.259484158218752
"SkyWest Airlines Inc.","2009","Late Arrival",7.24665477170997
"SkyWest Airlines Inc.","2010","Security Delay",0.0339431640038691
"SkyWest Airlines Inc.","2010","National Avaiation System Delay",5.66246789633434
"SkyWest Airlines Inc.","2010","Carrier Delay",3.9529451986258
"SkyWest Airlines Inc.","2010","Cancelled / Diverted",2.2814449151129
"SkyWest Airlines Inc.","2010","Weather Delay",0.33421667055802
"SkyWest Airlines Inc.","2010","Late Arrival",8.6834461825823
"SkyWest Airlines Inc.","2011","Security Delay",0.0311114591774889
"SkyWest Airlines Inc.","2011","National Avaiation System Delay",5.40415103205464
"SkyWest Airlines Inc.","2011","Carrier Delay",3.96337414789946
"SkyWest Airlines Inc.","2011","Cancelled / Diverted",2.40563050332668
"SkyWest Airlines Inc.","2011","Weather Delay",0.295405637313321
"SkyWest Airlines Inc.","2011","Late Arrival",8.55895412106808
"SkyWest Airlines Inc.","2012","Security Delay",0.0188019217943654
"SkyWest Airlines Inc.","2012","National Avaiation System Delay",4.60113701849921
"SkyWest Airlines Inc.","2012","Carrier Delay",3.78153186695071
"SkyWest Airlines Inc.","2012","Cancelled / Diverted",2.00758875672596
"SkyWest Airlines Inc.","2012","Weather Delay",0.241540349264111
"SkyWest Airlines Inc.","2012","Late Arrival",7.74391992955147
"SkyWest Airlines Inc.","2013","Security Delay",0.0248818968035903
"SkyWest Airlines Inc.","2013","National Avaiation System Delay",5.07554453596101
"SkyWest Airlines Inc.","2013","Carrier Delay",4.1639554951713
"SkyWest Airlines Inc.","2013","Cancelled / Diverted",2.48052634351865
"SkyWest Airlines Inc.","2013","Weather Delay",0.35635953183398
"SkyWest Airlines Inc.","2013","Late Arrival",8.23874806620484
"SkyWest Airlines Inc.","2014","Security Delay",0.0315205316551093
"SkyWest Airlines Inc.","2014","National Avaiation System Delay",5.90113192034961
"SkyWest Airlines Inc.","2014","Carrier Delay",4.88300553481157
"SkyWest Airlines Inc.","2014","Cancelled / Diverted",3.25514779888064
"SkyWest Airlines Inc.","2014","Weather Delay",0.347084721929958
"SkyWest Airlines Inc.","2014","Late Arrival",9.23175086333599
"SkyWest Airlines Inc.","2015","Security Delay",0.0376594283694115
"SkyWest Airlines Inc.","2015","National Avaiation System Delay",5.44610709235288
"SkyWest Airlines Inc.","2015","Carrier Delay",4.63481725225715
"SkyWest Airlines Inc.","2015","Cancelled / Diverted",1.96107092352877
"SkyWest Airlines Inc.","2015","Weather Delay",0.481704829761775
"SkyWest Airlines Inc.","2015","Late Arrival",7.72124680463396
"SkyWest Airlines Inc.","2016","Security Delay",0.0230570427044619
"SkyWest Airlines Inc.","2016","National Avaiation System Delay",5.01135110870527
"SkyWest Airlines Inc.","2016","Carrier Delay",3.91826640613138
"SkyWest Airlines Inc.","2016","Cancelled / Diverted",1.70877260154605
"SkyWest Airlines Inc.","2016","Weather Delay",0.508854128846141
"SkyWest Airlines Inc.","2016","Late Arrival",6.55154703828152
"SkyWest Airlines Inc.","2017","Security Delay",0.0260146860420808
"SkyWest Airlines Inc.","2017","National Avaiation System Delay",7.01855837856209
"SkyWest Airlines Inc.","2017","Carrier Delay",4.6401610727196
"SkyWest Airlines Inc.","2017","Cancelled / Diverted",3.60456853314658
"SkyWest Airlines Inc.","2017","Weather Delay",0.75823643909824
"SkyWest Airlines Inc.","2017","Late Arrival",8.67768978053327
"Southwest Airlines Co.","2003","National Avaiation System Delay",2.55007242191318
"Southwest Airlines Co.","2003","Security Delay",0.0615986137646066
"Southwest Airlines Co.","2003","Cancelled / Diverted",1.11876305149509
"Southwest Airlines Co.","2003","Carrier Delay",2.95478206780113
"Southwest Airlines Co.","2003","Weather Delay",0.382195761318701
"Southwest Airlines Co.","2003","Late Arrival",7.14117563424712
"Southwest Airlines Co.","2004","National Avaiation System Delay",3.41766794156728
"Southwest Airlines Co.","2004","Security Delay",0.0908548430741394
"Southwest Airlines Co.","2004","Cancelled / Diverted",1.19991437837489
"Southwest Airlines Co.","2004","Carrier Delay",4.15650179118824
"Southwest Airlines Co.","2004","Weather Delay",0.401728991401489
"Southwest Airlines Co.","2004","Late Arrival",10.6725901753224
"Southwest Airlines Co.","2005","National Avaiation System Delay",3.2817185536382
"Southwest Airlines Co.","2005","Security Delay",0.0785234847505005
"Southwest Airlines Co.","2005","Cancelled / Diverted",1.00353849391043
"Southwest Airlines Co.","2005","Carrier Delay",4.23604823779915
"Southwest Airlines Co.","2005","Weather Delay",0.403957785169213
"Southwest Airlines Co.","2005","Late Arrival",10.2519531212296
"Southwest Airlines Co.","2006","National Avaiation System Delay",3.18409636493799
"Southwest Airlines Co.","2006","Security Delay",0.114289638786123
"Southwest Airlines Co.","2006","Cancelled / Diverted",0.973691942571824
"Southwest Airlines Co.","2006","Carrier Delay",4.51891212848658
"Southwest Airlines Co.","2006","Weather Delay",0.449833124264887
"Southwest Airlines Co.","2006","Late Arrival",10.5260137848727
"Southwest Airlines Co.","2007","National Avaiation System Delay",3.36471603795457
"Southwest Airlines Co.","2007","Security Delay",0.107734728639858
"Southwest Airlines Co.","2007","Cancelled / Diverted",1.01918860165065
"Southwest Airlines Co.","2007","Carrier Delay",4.41158690736617
"Southwest Airlines Co.","2007","Weather Delay",0.480831503219774
"Southwest Airlines Co.","2007","Late Arrival",10.4944129848375
"Southwest Airlines Co.","2008","National Avaiation System Delay",3.40952973736722
"Southwest Airlines Co.","2008","Security Delay",0.0670353499967547
"Southwest Airlines Co.","2008","Cancelled / Diverted",1.23511134558321
"Southwest Airlines Co.","2008","Carrier Delay",4.23763931719803
"Southwest Airlines Co.","2008","Weather Delay",0.49199919451069
"Southwest Airlines Co.","2008","Late Arrival",10.0801495147925
"Southwest Airlines Co.","2009","National Avaiation System Delay",2.78125601663196
"Southwest Airlines Co.","2009","Security Delay",0.0586039824142128
"Southwest Airlines Co.","2009","Cancelled / Diverted",0.929983625929321
"Southwest Airlines Co.","2009","Carrier Delay",4.50109072153658
"Southwest Airlines Co.","2009","Weather Delay",0.468630495337717
"Southwest Airlines Co.","2009","Late Arrival",8.26315003912467
"Southwest Airlines Co.","2010","National Avaiation System Delay",2.88804050202448
"Southwest Airlines Co.","2010","Security Delay",0.0807479321681798
"Southwest Airlines Co.","2010","Cancelled / Diverted",1.22393589254478
"Southwest Airlines Co.","2010","Carrier Delay",6.00877822509286
"Southwest Airlines Co.","2010","Weather Delay",0.471883623376704
"Southwest Airlines Co.","2010","Late Arrival",9.86720522335963
"Southwest Airlines Co.","2011","National Avaiation System Delay",2.75411714113403
"Southwest Airlines Co.","2011","Security Delay",0.0803674255894826
